event_id,state,latitude,longitude
us20005ab8,Oklahoma,36.4738,-98.7321
us20005adn,Oklahoma,36.8257,-98.2825
us20005adr,Oklahoma,36.8297,-98.2865
us20005ads,Oklahoma,36.8279,-98.2815
us20005ahj,Oklahoma,36.4595,-98.78
us20005ahn,Oklahoma,36.4505,-98.7636
us20005ahs,Oklahoma,36.5171,-98.596
us20005agc,Oklahoma,36.833,-98.2853
ismpkansas70177293,Kansas,37.049,-97.7448333
us20005ai3,Oklahoma,36.4395,-98.784
us20005aka,Oklahoma,36.4366,-98.7831
us20005aki,Oklahoma,36.4858,-98.71
us20005aln,Oklahoma,36.4394,-98.7798
us20005alq,Oklahoma,36.4643,-98.7492
us20005aml,Oklahoma,36.4516,-98.7709
us20005an4,Oklahoma,36.8316,-98.2807
us20005anj,Oklahoma,36.4543,-98.7738
us20005ap4,Oklahoma,36.4398,-98.7834
us20005au4,Oklahoma,36.4362,-98.7835
us20005aua,Oklahoma,36.452,-98.77
us20005cu8,Oklahoma,36.2101,-99.2501
us20005atc,Oklahoma,36.2057,-99.2156
us20005atf,Kansas,37.2293,-97.912
us20005aud,Oklahoma,36.2127,-99.2444
us20005avb,Oklahoma,35.4911,-96.9746
us20005avj,Oklahoma,36.6827,-97.669
us20005b0f,Oklahoma,36.444,-98.7782
us20005b0i,Oklahoma,36.4642,-98.766
us20005aws,Oklahoma,36.2296,-99.2595
us20005awx,Oklahoma,36.2249,-98.4397
us20005bb9,Oklahoma,36.4461,-98.7755
us20005axt,Oklahoma,36.9496,-97.8306
us20005bb4,Oklahoma,36.4898,-98.7493
us20005ayg,Oklahoma,36.9524,-97.8326
ismpkansas70177563,Kansas,37.2468333,-97.5646667
us20005ayx,Oklahoma,36.1699,-99.1721
us20005bb0,Oklahoma,36.4837,-98.7258
us20005bax,Oklahoma,36.4434,-98.7749
us20005cu7,Oklahoma,36.2221,-99.2564
us20005b08,Oklahoma,36.9514,-97.8299
us20005bav,Oklahoma,36.5315,-98.6759
us20005b23,Oklahoma,36.4549,-98.7662
us20005b2w,Oklahoma,36.6993,-98.6192
us20005b3w,Kansas,37.0948,-98.0283
us20005b3z,Oklahoma,36.8413,-98.2808
ismpkansas70177688,Kansas,37.321,-97.4998333
us20005b4d,Oklahoma,35.9941,-97.1193
us20005b5w,Oklahoma,36.5445,-98.6465
us20005b6b,Oklahoma,36.52,-98.6979
us20005b7c,Oklahoma,36.1902,-96.7806
us20005b7m,Oklahoma,36.4737,-98.5257
us20005bbl,Oklahoma,36.4455,-98.7744
us20005bbp,Oklahoma,36.4643,-98.7532
us20005bcz,Oklahoma,36.5174,-98.6141
us20005bd2,Oklahoma,36.4416,-98.7746
us20005bd3,Oklahoma,36.4492,-98.7697
us20005bad,Oklahoma,36.2891,-97.5215
us20005baf,Oklahoma,36.2889,-97.5138
us20005bd8,Oklahoma,36.4844,-98.7213
us20005bd9,Oklahoma,36.4661,-98.7532
us20005bcu,Kansas,37.5989,-97.838
us20005bfy,Oklahoma,36.4408,-98.7823
ismpkansas70177978,Kansas,37.295,-97.5963333
ismpkansas70177983,Kansas,37.2945,-97.5931667
us20005bdv,Oklahoma,36.5199,-98.9787
us20005bfv,Oklahoma,36.4402,-98.7838
us20005be4,Oklahoma,36.4378,-98.7831
us20005bfu,Oklahoma,36.4426,-98.7831
us20005bev,Oklahoma,36.3021,-97.6892
us20005bg1,Oklahoma,36.4745,-98.7374
us20005bg7,Oklahoma,36.4391,-98.7832
us20005bfs,Oklahoma,36.4406,-98.7778
us20005bl8,Oklahoma,36.3705,-98.4457
us20005ble,Oklahoma,36.9006,-98.2661
us20005blm,Oklahoma,35.9283,-96.7418
us20005bm0,Oklahoma,36.0509,-97.2443
us20005bn8,Oklahoma,35.9928,-96.7619
us20005bp5,Oklahoma,36.1224,-97.0613
us20005bpe,Oklahoma,36.7926,-97.6342
us20005bpf,Oklahoma,35.8729,-97.3102
us20005c0t,Oklahoma,36.451,-98.7673
us20005bte,Oklahoma,36.4806,-98.7485
us20005c0v,Oklahoma,36.4778,-98.804
us20005c4x,Oklahoma,36.482,-98.8052
us20005bwm,Oklahoma,35.8766,-97.3094
us20005bzp,Oklahoma,35.8765,-97.3049
us20005c0j,Oklahoma,36.8672,-98.341
us20005c1c,Oklahoma,36.4728,-98.7448
us20005c2n,Oklahoma,36.7284,-98.7342
us20005cqx,Oklahoma,36.4422,-98.7705
us20005c72,Oklahoma,35.675,-97.3941
us20005c7b,Oklahoma,36.7394,-98.7571
us20005cqv,Oklahoma,36.4723,-98.7641
us20005c7e,Oklahoma,36.5194,-98.9787
us20005cc5,Oklahoma,36.7122,-98.4287
us10005geu,Oklahoma,35.5615,-97.0748
us20005cca,Oklahoma,36.4737,-98.7393
ismpkansas70178318,Kansas,37.0103333,-97.5623333
us20005cfe,Oklahoma,35.7241,-97.165
us20005cn7,Oklahoma,36.4552,-98.7653
us20005cku,Oklahoma,36.4464,-98.7727
us20005cfy,Oklahoma,36.4484,-98.7729
us20005cn3,Oklahoma,36.4492,-98.7729
us20005cgb,Oklahoma,36.4729,-98.7479
us20005chl,Oklahoma,36.7662,-100.0157
us20005cim,Oklahoma,36.8821,-97.8014
us20005cn2,Oklahoma,36.5184,-98.9873
us20005cjm,Oklahoma,35.9301,-96.7435
us20005ckv,Oklahoma,36.8787,-98.0113
ismpkansas70178493,Kansas,37.0853333,-97.9958333
us20005cn1,Oklahoma,36.4627,-98.7543
us20005clm,Oklahoma,36.92,-97.3553
us20005cn0,Oklahoma,36.4658,-98.7551
us20005cmz,Oklahoma,36.4659,-98.7487
us20005cmf,Oklahoma,36.469,-98.752
us20005cmg,Oklahoma,36.4653,-98.761
us20005cmh,Oklahoma,36.467,-98.7543
us20005cmj,Oklahoma,36.4646,-98.748
us20005cru,Oklahoma,36.4639,-98.7545
us20005cnc,Oklahoma,36.5995,-97.8331
us20005cnh,Oklahoma,36.5987,-97.8359
us20005cns,Oklahoma,36.9252,-97.3467
us20005crr,Oklahoma,36.4462,-98.7729
us20005crq,Oklahoma,36.4451,-98.7727
us20005cp3,Oklahoma,36.2879,-97.489
us20005crn,Oklahoma,36.461,-98.7557
us20005csw,Oklahoma,36.4475,-98.7744
us20005cs6,Oklahoma,36.4289,-97.357
us20005csv,Oklahoma,36.6241,-97.6878
us20005cuj,Oklahoma,36.6986,-98.3665
us20005d5f,Oklahoma,36.4459,-98.7745
us20005cwy,Oklahoma,36.5241,-98.5785
us20005cx8,Oklahoma,36.2899,-97.1629
ismpkansas70178718,Kansas,37.0296667,-97.9011667
us20005cyj,Oklahoma,36.427,-97.36
us20005da2,Oklahoma,36.4525,-98.7707
us20005fh1,Oklahoma,36.8134,-97.8665
us20005d3l,Oklahoma,36.4424,-97.726
us20005d3n,Oklahoma,35.99,-97.5773
us20005d3w,Oklahoma,36.2917,-98.5106
us20005d9y,Oklahoma,36.4433,-98.7809
us20005d4q,Oklahoma,35.9888,-97.5725
us20005d9p,Oklahoma,36.4655,-98.7456
us20005d5q,Oklahoma,36.9239,-97.357
us20005d61,Oklahoma,36.0248,-97.5154
us20005d9m,Oklahoma,36.4555,-98.7693
us20005d9l,Oklahoma,36.4534,-98.7707
us20005d6q,Oklahoma,36.4427,-97.7255
us20005d7d,Oklahoma,36.0883,-97.0091
us20005d8d,Oklahoma,36.4437,-98.6976
us20005d8g,Oklahoma,36.4481,-98.7696
us20005d9q,Oklahoma,36.4572,-98.7697
us20005d8x,Oklahoma,36.4704,-98.7501
us20005d9s,Oklahoma,36.4508,-98.7675
us200060j9,Oklahoma,36.4631,-98.7523
us20005d9t,Oklahoma,36.4694,-98.7386
ismpkansas70178818,Kansas,37.2493333,-97.5551667
us20005dcl,Oklahoma,36.8118,-97.8002
ismpkansas70178863,Kansas,37.2505,-97.5541667
ismpkansas70178868,Kansas,37.251,-97.551
us20005e0a,Oklahoma,36.4268,-97.3549
us20005fh0,Oklahoma,36.4684,-98.7495
us20005df9,Oklahoma,36.6245,-97.6879
us20005dlw,Oklahoma,36.5246,-98.9815
us20005dn7,Oklahoma,36.2953,-98.5105
us20005dqz,Oklahoma,35.7142,-97.1527
us20005dsl,Oklahoma,35.7248,-97.1609
us20005dr0,Oklahoma,35.7198,-97.1499
us20005dty,Oklahoma,35.7164,-97.1542
us20005dr6,Oklahoma,35.7193,-97.1491
us20005dwn,Oklahoma,36.701,-98.2433
us20005dyz,Kansas,37.3207,-97.4957
us20005dz2,Oklahoma,35.9378,-96.7535
us20005dz7,Oklahoma,35.948,-96.7343
us20005dzb,Oklahoma,35.8094,-97.4213
us20005zud,Oklahoma,36.2769,-96.9415
us20005e24,Oklahoma,36.5241,-97.883
us20005fr5,Oklahoma,36.4571,-98.7708
us20005fr2,Oklahoma,36.4693,-98.7322
us20005fqz,Oklahoma,36.4446,-98.7789
us20005e6i,Oklahoma,36.043,-97.0097
us20005e6n,Oklahoma,35.6735,-97.3894
us20005e6z,Kansas,37.0482,-97.733
us20005e7e,Oklahoma,35.7218,-97.1498
us20005e7j,Oklahoma,35.719,-97.1509
us20005e80,Oklahoma,35.6715,-94.9622
us20005e8j,Oklahoma,36.4514,-98.7784
us20005fmg,Oklahoma,36.4707,-98.7484
us20005e8u,Oklahoma,36.511,-98.707
ismpkansas70179598,Kansas,37.1938333,-98.0156667
us20005ebg,Oklahoma,35.9883,-96.7934
us20005ebj,Oklahoma,35.9873,-96.7953
ismpkansas70179613,Kansas,37.047,-97.7336667
us20005ec3,Oklahoma,35.9878,-96.7978
us20005ect,Oklahoma,36.275,-97.3736
ismpkansas70179653,Kansas,37.0458333,-97.7333333
us20005eem,Oklahoma,35.9389,-96.7447
us20005efl,Oklahoma,36.8138,-97.6252
us20005eg8,Kansas,38.8343,-97.4782
us20005egi,Oklahoma,36.7285,-98.1566
us20005ehg,Oklahoma,36.2917,-97.0724
us20005ej4,Oklahoma,35.8425,-97.2373
us20005fh8,Oklahoma,36.3508,-97.3697
us20005fh9,Oklahoma,36.4749,-98.7465
us20005fj5,Oklahoma,36.6224,-98.2165
ismpkansas70179913,Kansas,37.1958333,-98.0125
us20005fm9,Kansas,37.0475,-97.7343
ismpkansas70179933,Kansas,37.0478333,-97.7343333
us20005fn0,Oklahoma,36.3483,-97.3808
us20005fn4,Oklahoma,35.9358,-96.7524
us20005fqc,Oklahoma,36.7147,-98.6435
us20005frl,Oklahoma,35.8736,-97.3529
us20005fv6,Oklahoma,36.4947,-98.7051
us20005fvd,Oklahoma,36.4979,-98.7237
us20005fvw,Oklahoma,36.7193,-98.7402
us20005fxs,Oklahoma,35.664,-97.1665
us20005fxz,Oklahoma,36.2925,-97.0736
us20005fy8,Oklahoma,36.2133,-97.5636
us20005fzy,Oklahoma,36.5128,-97.8754
us20005g0y,Oklahoma,35.6619,-97.1692
us20005g1a,Oklahoma,35.6608,-97.1681
us20005g1b,Oklahoma,35.662,-97.1735
us20005g1k,Oklahoma,36.4225,-98.1706
us20005g3d,Texas,32.8915,-100.8987
ismpkansas70180168,Kansas,37.0485,-97.7331667
us20005g4t,Oklahoma,36.6213,-97.6896
us200062nz,Oklahoma,36.6038,-97.7182
us20005g6l,Oklahoma,36.4749,-98.7444
us20005g6s,Oklahoma,36.4203,-98.1677
us20005g7i,Oklahoma,36.2124,-97.5716
us20005g8q,Oklahoma,35.6619,-97.1741
us20005g91,Oklahoma,35.662,-97.1713
ismpkansas70180253,Kansas,37.2968333,-97.5891667
us20005g9z,Oklahoma,35.6573,-97.1779
us20005gaf,Oklahoma,35.6631,-97.1717
us20005gau,Oklahoma,35.6601,-97.1752
us20005gaz,Oklahoma,36.4712,-98.745
us20005gb8,Oklahoma,36.333,-97.1838
us20005gbd,Oklahoma,35.663,-97.1606
us20005gc1,Oklahoma,35.6623,-97.1674
us20005gc4,Oklahoma,35.6612,-97.1709
us20005gcm,Oklahoma,35.6641,-97.1591
us20005gei,Oklahoma,35.6594,-97.1814
us20005gf4,Oklahoma,35.6659,-97.1632
us20005ggs,Oklahoma,36.4519,-98.7684
us20005ggt,Oklahoma,36.4504,-98.77
us20005gh2,Oklahoma,35.939,-96.762
us20005gyz,Kansas,37.2597,-97.8745
us20005ghw,Oklahoma,36.4203,-98.1645
ismpkansas70180493,Kansas,37.1356667,-97.6731667
us20005gik,Oklahoma,36.4742,-98.7335
us20005gip,Oklahoma,35.5863,-97.3896
us20005git,Oklahoma,36.4477,-98.7701
ismpkansas70180568,Kansas,37.1363333,-97.6728333
us20005gk8,Oklahoma,35.5463,-97.3083
us20005gkr,Oklahoma,36.8259,-98.0141
us20005gp0,Oklahoma,36.8794,-97.3247
ismpkansas70180633,Kansas,37.1366667,-97.6703333
us20005gpb,Oklahoma,36.4482,-98.7795
us20005gpm,Oklahoma,36.8987,-97.6768
us20005gqc,Oklahoma,35.6782,-97.1817
us20005gqd,Oklahoma,35.6637,-97.1792
us20005hf6,Oklahoma,36.4377,-98.782
ismpkansas70180653,Kansas,37.136,-97.6688333
ismpkansas70180663,Kansas,37.135,-97.6736667
us20005gtp,Oklahoma,36.5217,-98.9795
us20005h10,Oklahoma,36.4876,-98.5033
us20005hd1,Oklahoma,36.2134,-97.2946
us20005hel,Oklahoma,36.2844,-97.5187
us20005hiq,Oklahoma,36.6229,-97.6924
us20005hpr,1Oklahoma,36.2643,-96.6945
us20005htz,Oklahoma,36.082,-97.6766
us20005hwa,Oklahoma,36.9203,-97.3551
us20005hzh,Oklahoma,36.1673,-96.8051
us20005hzj,Oklahoma,36.1676,-96.8108
ismpkansas70181328,Kansas,37.1245,-97.6838333
ismpkansas70181358,Kansas,37.1253333,-97.6835
us20005i6z,Oklahoma,36.623,-97.6945
ismpkansas70181418,Kansas,37.133,-97.841
us20005igw,Oklahoma,36.4684,-98.8506
us20005ih7,Oklahoma,36.4691,-98.841
us20005iuw,Kansas,36.9552,-98.0907
us20005ipv,Oklahoma,36.6837,-97.6643
us20005isc,Oklahoma,35.9543,-97.3672
us20005ivq,Oklahoma,36.8935,-97.6809
ismpkansas70181523,Kansas,36.952,-98.094
ismpkansas70181568,Kansas,36.951,-98.0933333
us20005j0l,Oklahoma,36.2184,-97.2987
us20005j6g,Oklahoma,36.2792,-97.6543
us20005j6i,Oklahoma,36.6497,-97.7096
us20005j6x,Oklahoma,36.4157,-98.1403
us20005j78,Oklahoma,35.2986,-97.7826
us20005j8m,Oklahoma,35.7358,-97.3615
us20005j8x,Oklahoma,36.1612,-96.7741
us20005jct,Oklahoma,36.1631,-96.7729
us20005jdk,Oklahoma,35.6808,-97.406
us20005jfl,Oklahoma,36.456,-98.767
us20005ji7,Oklahoma,36.4706,-98.7494
us20005jj3,Oklahoma,36.5312,-98.9643
us20005jtp,Oklahoma,36.4437,-98.7822
us10005cfx,Oklahoma,36.5298,-98.6714
ismpkansas70182033,Kansas,37.0413333,-97.554
us20005jtk,Oklahoma,36.2911,-98.1983
us20005ju9,Oklahoma,35.9364,-96.7442
us20005jue,Oklahoma,36.6492,-97.7101
us20005jul,Oklahoma,36.61,-97.2047
us20005jym,Oklahoma,36.9194,-97.3546
us20005k1a,Oklahoma,36.882,-97.3239
us20005k5k,Oklahoma,36.4888,-98.7268
us20005k6h,Oklahoma,36.4593,-98.7711
us20005ka2,Oklahoma,36.5228,-98.9893
us20005kay,Oklahoma,36.4819,-98.758
us20005kbe,Oklahoma,36.4654,-98.8398
us20005kd7,Oklahoma,36.5201,-98.9932
us20005kdj,Oklahoma,36.0902,-96.7369
us20005kfn,1Oklahoma,35.756,-97.3525
us20005kfv,Oklahoma,36.4575,-96.8854
us20005kji,Oklahoma,36.5316,-98.6872
ismpkansas70182418,Kansas,37.1333333,-97.8401667
us20005kla,Oklahoma,36.5228,-98.6881
us20005kld,Oklahoma,36.5281,-98.6934
us20005kqf,Oklahoma,36.899,-97.6526
ismpkansas70182548,Kansas,37.2251667,-97.584
ismpkansas70182578,Kansas,37.2258333,-97.5841667
ismpkansas70182583,Kansas,37.2265,-97.5821667
us20005lg7,Oklahoma,36.1262,-97.0712
us20005l1k,Oklahoma,36.6824,-98.6833
us20005l36,Oklahoma,36.8257,-98.2949
us20005l48,Kansas,37.0673,-97.919
us20005l4m,Oklahoma,36.5208,-98.9837
us20005l56,Oklahoma,36.3732,-97.724
us20005l5i,Oklahoma,35.335,-96.5376
ismpkansas70182808,Kansas,37.1925,-97.87
ismpkansas70182848,Kansas,37.1923333,-97.8701667
ismpkansas70184823,Kansas,37.1925,-97.8713333
us20005l8s,1Oklahoma,36.9163,-97.6764
us20005l9k,Oklahoma,36.2118,-97.5643
us20005l9r,Oklahoma,36.2162,-97.5659
us20005lck,Oklahoma,36.3495,-97.3741
us20005lcs,Oklahoma,36.8129,-97.6237
us20005lhe,Oklahoma,35.6574,-97.1683
ismpkansas70183028,Kansas,37.1926667,-97.8711667
us20005lit,Oklahoma,35.5229,-97.0882
us20005lj1,Oklahoma,35.5252,-97.0906
ismpkansas70183048,Kansas,37.2995,-97.6038333
us10005beb,Oklahoma,36.6968,-97.685
us10005bhk,Oklahoma,36.6775,-98.686
us10005bkw,Oklahoma,36.4563,-98.6856
us10005bmy,Oklahoma,36.4761,-98.7447
us10005bn1,Oklahoma,35.5201,-97.0899
us10005bqm,Oklahoma,35.7386,-97.1659
us10005bqu,Oklahoma,35.7276,-97.1616
us10005gbg,Oklahoma,35.7275,-97.1618
us10005bu9,Oklahoma,36.48,-98.7364
us10005bw0,Oklahoma,35.6612,-97.1777
us10005bww,Oklahoma,35.5182,-97.0919
us10005bx5,Oklahoma,36.4698,-98.7541
us10005bx6,Oklahoma,35.5186,-97.0925
us10005bxg,Oklahoma,36.4014,-98.4261
us10005bxq,Oklahoma,35.5174,-97.0933
us10005by1,Oklahoma,35.7422,-97.1777
nm60025808,Arkansas,36.3725,-92.3615
nm60025803,Arkansas,36.3728333,-92.3596667
us10005c02,Oklahoma,35.7266,-97.1609
us10005c08,Oklahoma,35.7242,-97.158
us10005c0z,Oklahoma,35.7277,-97.1586
us10005c14,Oklahoma,36.5202,-98.9791
us10005c18,Oklahoma,35.7285,-97.159
us10005c1u,Oklahoma,35.9779,-97.1973
us10005c2g,Oklahoma,36.2065,-97.3188
us10005c3i,Oklahoma,36.0679,-96.7709
us10005c8e,Oklahoma,36.5307,-98.5941
us10005cbd,Oklahoma,36.2538,-97.3691
ismpkansas70183658,Kansas,37.0493333,-97.734
us10005ccq,Oklahoma,36.8622,-98.0017
us10005cd0,Oklahoma,36.4439,-97.1271
us10005cd6,Oklahoma,35.5277,-96.7724
us10005ce4,Oklahoma,35.5942,-97.3794
us10005ceq,Oklahoma,36.468,-98.7537
us10005cfl,Oklahoma,36.4973,-99.0751
us10005cg8,Oklahoma,35.7304,-97.1577
us10005chw,Oklahoma,36.8149,-97.6196
us10005ckc,Oklahoma,35.7243,-97.1692
us10005ckz,Oklahoma,35.7231,-97.1584
us10005cl4,Oklahoma,36.8858,-97.3182
ismpkansas70183783,Kansas,37.0488333,-97.732
us10005cn1,Oklahoma,35.5155,-97.3066
us10005cr2,Oklahoma,36.2633,-96.6881
us10005cr8,Oklahoma,35.6613,-97.4249
us10005crb,Oklahoma,35.6625,-97.1762
us10005cs1,Oklahoma,35.7296,-97.157
us10005cs4,Oklahoma,36.8608,-98.1514
us10005ct0,Oklahoma,36.8581,-98.1527
us10005ct7,Oklahoma,36.5312,-98.4575
us10005ct9,Kansas,37.2093,-97.889
us10005cu4,Oklahoma,36.4685,-98.7525
us10005cuc,Oklahoma,35.5344,-97.2607
us10005cx7,Kansas,37.2365,-97.9683
us10005cz2,Oklahoma,35.7257,-97.161
us10005czj,Oklahoma,36.3433,-97.6703
us10005czl,Oklahoma,36.5183,-98.9824
us10005d0h,Oklahoma,36.9204,-97.3528
us10005d0j,Oklahoma,36.9209,-97.353
us10005d12,Oklahoma,36.4745,-98.7468
us10005d2p,Oklahoma,35.7232,-97.1612
us10005d5k,Oklahoma,36.6643,-97.9083
us10005d6e,Oklahoma,35.7276,-97.1606
us10005d87,Oklahoma,36.1253,-97.0583
us10005d8v,Oklahoma,36.8753,-98.1483
us10005d94,Oklahoma,36.873,-98.138
us10005d99,Oklahoma,36.874,-98.1444
us10005daj,Oklahoma,36.8124,-97.7986
us10005dbz,Oklahoma,36.8732,-98.1564
us10005df5,Oklahoma,35.9939,-97.2212
us10005dfg,Oklahoma,35.9784,-97.5458
ismpkansas70184573,Kansas,37.2141667,-97.6188333
us10005dgj,Kansas,37.2115,-97.6235
us10005dju,Oklahoma,35.9363,-96.756
us10005dkh,Oklahoma,35.6623,-97.1734
us10005dl1,Oklahoma,36.8731,-98.1372
us10005dl7,Oklahoma,36.8675,-98.1341
us10005dli,Oklahoma,36.8708,-98.1407
us10005dm2,Oklahoma,36.2822,-97.5175
us10005dmh,Oklahoma,36.5108,-98.7061
us10005dph,Oklahoma,36.4575,-98.7616
us10005duk,Oklahoma,35.9771,-97.1981
ismpkansas70184838,Kansas,37.1348333,-98.0338333
us10005dy7,Oklahoma,36.8869,-97.3185
usd000712k,Oklahoma,36.8441,-98.1521
us10005dzr,Oklahoma,36.688,-98.2607
us10005e65,Oklahoma,36.6885,-98.2635
us10005e6p,Oklahoma,35.8437,-97.3804
us10005e77,Oklahoma,36.6514,-97.707
us10005e8l,Oklahoma,36.7158,-97.5705
ismpkansas70185178,Kansas,37.1911667,-98.0151667
us10005fpi,Oklahoma,36.6896,-98.266
us10005fq0,Oklahoma,36.2965,-98.1715
ismpkansas70185298,Kansas,37.1915,-98.013
us10005fsk,Oklahoma,36.2678,-97.5751
us10005fsu,Oklahoma,36.8167,-97.6182
us10005fsx,Oklahoma,36.6916,-98.0017
us10005fue,Oklahoma,36.6514,-97.7074
us10005fuh,Oklahoma,36.8591,-98.149
us10005ful,Oklahoma,36.8268,-98.2964
us10005fup,Oklahoma,36.876,-98.1417
us10005fut,Oklahoma,36.1724,-97.473
us10005fuy,Oklahoma,36.8307,-98.2792
us10005fv8,Oklahoma,36.8842,-97.3226
us10005fw2,Oklahoma,35.8583,-97.2211
us10005fwy,Oklahoma,35.8571,-97.2201
us10005fxe,Oklahoma,36.2692,-97.5734
us10005fy7,Oklahoma,36.2697,-97.5726
us10005fya,Oklahoma,36.2679,-97.5724
us10005fyc,Oklahoma,36.858,-98.1512
us10005g03,Oklahoma,36.7927,-97.6302
us10005g08,Oklahoma,36.8231,-97.7014
us10005g2l,Oklahoma,36.8607,-98.1544
us10005g2m,Oklahoma,36.858,-98.1512
us200064xy,Oklahoma,36.8604,-98.1547
us10005g76,Oklahoma,35.379,-96.4759
us10005g8j,Oklahoma,36.5263,-98.974
us10005g9g,Oklahoma,36.5271,-98.9759
us10005g9y,Oklahoma,36.7581,-98.0703
ismpkansas70185803,Kansas,37.2085,-97.9678333
us10005gb9,Oklahoma,36.5267,-98.9762
us10005gct,Oklahoma,36.2996,-96.819
ismpkansas70185918,Kansas,37.0741667,-97.7233333
us10005gfg,Oklahoma,36.1229,-97.0664
ismpkansas70185948,Kansas,37.2106667,-97.8888333
us10005ghb,Oklahoma,36.7011,-97.6769
us10005gnu,Oklahoma,36.396,-97.3243
us10005gpn,Oklahoma,36.327,-97.6994
us10005gq1,Oklahoma,36.8599,-98.1487
us10005gs9,Oklahoma,36.2866,-97.5146
us10005gte,Kansas,36.9528,-97.9704
us10005gx7,Oklahoma,36.8223,-98.0379
us10005gy9,2Oklahoma,36.8622,-98.0529
us10005gyi,Oklahoma,36.8228,-98.0391
us10005h1l,Oklahoma,35.8648,-97.0505
us10005h8a,Oklahoma,36.131,-97.2946
us10005hak,Oklahoma,36.3754,-97.722
us10005hb7,Oklahoma,35.5787,-97.3465
us10005hbi,Oklahoma,35.942,-96.7951
us10005hci,Oklahoma,35.0531,-97.5573
us10005hdc,Kansas,37.5856,-97.8107
us10005he5,Oklahoma,35.0527,-97.565
us10005hen,Oklahoma,36.8702,-98.1401
us10005hfa,Kansas,37.0638,-97.7315
ismpkansas70186453,Kansas,36.9516667,-98.0935
us10005hgb,Oklahoma,35.7878,-97.0273
us10005hgp,Oklahoma,36.5226,-98.6957
us10005hh7,Oklahoma,36.5709,-98.975
us10005hhc,Oklahoma,36.3416,-97.5997
us10005hiv,Oklahoma,36.043,-97.6004
us10005hix,Oklahoma,36.3748,-97.7198
us10005hj1,Oklahoma,36.6848,-97.6642
us10005hjr,Oklahoma,35.6652,-97.1638
us10005hk7,Oklahoma,35.6655,-97.1642
us10005hmk,Oklahoma,36.265,-96.6872
us10005hn4,Oklahoma,35.8397,-97.2663
us10005hp3,Oklahoma,36.2542,-97.371
us10005ht9,Oklahoma,35.6683,-97.1532
us10005hus,Oklahoma,35.6396,-97.4362
us10005hw1,Oklahoma,36.2635,-96.6824
us10005hx9,Oklahoma,35.8411,-97.3865
us10005i2u,Oklahoma,35.8363,-97.2628
us10005hy1,Oklahoma,36.4884,-98.7264
us10005hyg,1Oklahoma,36.0706,-97.3705
us10005i01,New Mexico,31.9767,-104.8484
ismpkansas70186948,Kansas,37.0941667,-98.0343333
nm60117402,Arkansas,35.2551667,-92.3936667
nm60117422,Arkansas,35.2516667,-92.3965
us10005ic3,Oklahoma,36.9199,-97.8563
us10005id6,Oklahoma,36.2698,-97.5722
us10005idv,Oklahoma,36.2854,-97.514
us10005ig1,Oklahoma,35.9531,-97.3931
us10005im8,Oklahoma,35.8572,-97.2254
us10005inn,Oklahoma,35.072,-97.5464
ismpkansas70187188,Kansas,36.995,-97.9721667
us10005ipq,Oklahoma,36.4731,-98.7452
us10005ipt,Oklahoma,36.4771,-98.7469
us10005ipx,Oklahoma,36.8479,-98.3139
us10005iq0,Oklahoma,36.478,-98.748
us10005iqt,Oklahoma,36.4821,-98.7473
ismpkansas70187258,Kansas,37.0348333,-97.9373333
us10005isy,Oklahoma,36.6919,-98.7073
ismpkansas70187363,Kansas,37.3135,-97.84
us10005j0w,Oklahoma,36.4579,-98.1859
us10005j10,1Oklahoma,35.7956,-97.5945
us10005j26,Oklahoma,36.3428,-97.6715
ismpkansas70187463,Kansas,37.0353333,-97.9376667
nm60026803,Arkansas,35.2491667,-92.4001667
us10005j4u,Oklahoma,36.5469,-97.0688
us10005j5t,New Mexico,36.9398,-104.8106
us10005j73,Oklahoma,36.5497,-97.0639
us10005j74,Oklahoma,36.6158,-98.8012
us10005j7x,Oklahoma,36.3758,-97.7238
us10005jgr,Oklahoma,36.3732,-97.7212
us10005j7z,Oklahoma,36.3749,-97.7227
us10005j88,Oklahoma,35.9451,-97.3994
us10005j98,Oklahoma,35.9784,-97.2001
us10005j9b,Oklahoma,35.9781,-97.2001
us10005j9h,Oklahoma,35.9778,-97.1972
us10005jbj,Oklahoma,36.285,-97.5127
us10005jc7,Kansas,36.946,-98.006
us10005jip,Oklahoma,36.6472,-98.8669
ismpkansas70187693,Kansas,37.0858333,-97.9965
us10005jle,Kansas,37.293,-98.8681
us20005xm1,Oklahoma,36.4692,-98.7531
us20005xn1,Kansas,37.3127,-97.8408
ismpkansas70187748,Kansas,37.3106667,-97.8396667
us20005xpy,Oklahoma,35.076,-96.1254
us20005xqz,Oklahoma,36.4571,-98.7663
us20005xr7,Oklahoma,36.5033,-98.4834
us20005xrd,Oklahoma,36.4568,-98.7665
us20005xrw,Oklahoma,36.3306,-97.5116
us20005xs7,Oklahoma,36.4571,-98.752
ismpkansas70187788,Kansas,37.1886667,-98.0195
us20005xvt,Oklahoma,36.4186,-97.7836
ismpkansas70187823,Kansas,37.0483333,-97.7315
us20005xxn,Kansas,36.9567,-97.9722
us20005xyf,Oklahoma,35.9004,-98.1776
us20005y05,Oklahoma,35.7256,-97.1637
us20005y0r,Oklahoma,35.7237,-97.1642
us20005y0u,Oklahoma,36.4134,-97.7881
us20005y3f,Oklahoma,36.3747,-97.7247
